,SYSLoad,PkLoad,PkLoadPoint,Year,Month,Date,WeekDay,Hour,MeanDry,MeanDew,DryBulb,DewPnt,Date.1
24843,9557,15931,17,2015,11,2,2,4,53 ,41 ,48,40,2015/11/2
24844,9979,15931,17,2015,11,2,2,5,53 ,41 ,48,40,2015/11/2
24845,11198,15931,17,2015,11,2,2,6,53 ,41 ,48,39,2015/11/2
24846,13009,15931,17,2015,11,2,2,7,53 ,41 ,47,39,2015/11/2
24847,13902,15931,17,2015,11,2,2,8,53 ,41 ,48,39,2015/11/2
24848,14061,15931,17,2015,11,2,2,9,53 ,41 ,50,41,2015/11/2
24849,14076,15931,17,2015,11,2,2,10,53 ,41 ,54,42,2015/11/2
24850,14162,15931,17,2015,11,2,2,11,53 ,41 ,58,41,2015/11/2
24851,14134,15931,17,2015,11,2,2,12,53 ,41 ,59,40,2015/11/2
24852,14093,15931,17,2015,11,2,2,13,53 ,41 ,61,41,2015/11/2
24853,14053,15931,17,2015,11,2,2,14,53 ,41 ,62,39,2015/11/2
24854,14009,15931,17,2015,11,2,2,15,53 ,41 ,63,40,2015/11/2
24855,14088,15931,17,2015,11,2,2,16,53 ,41 ,62,40,2015/11/2
24856,14810,15931,17,2015,11,2,2,17,53 ,41 ,60,41,2015/11/2
24857,15931,15931,17,2015,11,2,2,18,53 ,41 ,56,41,2015/11/2
24858,15723,15931,17,2015,11,2,2,19,53 ,41 ,54,41,2015/11/2
24859,15166,15931,17,2015,11,2,2,20,53 ,41 ,52,42,2015/11/2
24860,14384,15931,17,2015,11,2,2,21,53 ,41 ,50,41,2015/11/2
24861,13310,15931,17,2015,11,2,2,22,53 ,41 ,49,41,2015/11/2
24862,12064,15931,17,2015,11,2,2,23,53 ,41 ,48,41,2015/11/2
24863,11000,15931,17,2015,11,2,2,24,53 ,41 ,47,39,2015/11/2
24864,10348,15937,17,2015,11,3,3,1,55 ,41 ,46,39,2015/11/3
24865,9989,15937,17,2015,11,3,3,2,55 ,41 ,45,39,2015/11/3
24866,9828,15937,17,2015,11,3,3,3,55 ,41 ,44,38,2015/11/3
24867,9844,15937,17,2015,11,3,3,4,55 ,41 ,44,37,2015/11/3
24868,10229,15937,17,2015,11,3,3,5,55 ,41 ,42,37,2015/11/3
24869,11377,15937,17,2015,11,3,3,6,55 ,41 ,41,37,2015/11/3
24870,13089,15937,17,2015,11,3,3,7,55 ,41 ,42,37,2015/11/3
24871,13924,15937,17,2015,11,3,3,8,55 ,41 ,43,38,2015/11/3
24872,13992,15937,17,2015,11,3,3,9,55 ,41 ,47,40,2015/11/3
24873,14026,15937,17,2015,11,3,3,10,55 ,41 ,51,42,2015/11/3
24874,14110,15937,17,2015,11,3,3,11,55 ,41 ,55,43,2015/11/3
24875,14143,15937,17,2015,11,3,3,12,55 ,41 ,62,43,2015/11/3
24876,14118,15937,17,2015,11,3,3,13,55 ,41 ,66,42,2015/11/3
24877,14218,15937,17,2015,11,3,3,14,55 ,41 ,69,42,2015/11/3
24878,14238,15937,17,2015,11,3,3,15,55 ,41 ,71,41,2015/11/3
24879,14321,15937,17,2015,11,3,3,16,55 ,41 ,70,42,2015/11/3
24880,14866,15937,17,2015,11,3,3,17,55 ,41 ,69,43,2015/11/3
24881,15937,15937,17,2015,11,3,3,18,55 ,41 ,64,43,2015/11/3
24882,15780,15937,17,2015,11,3,3,19,55 ,41 ,62,44,2015/11/3
24883,15220,15937,17,2015,11,3,3,20,55 ,41 ,60,44,2015/11/3
24884,14421,15937,17,2015,11,3,3,21,55 ,41 ,59,44,2015/11/3
24885,13292,15937,17,2015,11,3,3,22,55 ,41 ,57,44,2015/11/3
24886,11976,15937,17,2015,11,3,3,23,55 ,41 ,56,44,2015/11/3
24887,10875,15937,17,2015,11,3,3,24,55 ,41 ,53,43,2015/11/3
24888,10215,15825,17,2015,11,4,4,1,54 ,43 ,52,43,2015/11/4
24889,9859,15825,17,2015,11,4,4,2,54 ,43 ,50,43,2015/11/4
24890,9677,15825,17,2015,11,4,4,3,54 ,43 ,50,42,2015/11/4
24891,9702,15825,17,2015,11,4,4,4,54 ,43 ,48,41,2015/11/4
24892,10061,15825,17,2015,11,4,4,5,54 ,43 ,47,41,2015/11/4
24893,11186,15825,17,2015,11,4,4,6,54 ,43 ,46,41,2015/11/4
24894,12948,15825,17,2015,11,4,4,7,54 ,43 ,46,41,2015/11/4
24895,13843,15825,17,2015,11,4,4,8,54 ,43 ,47,41,2015/11/4
24896,13926,15825,17,2015,11,4,4,9,54 ,43 ,51,44,2015/11/4
24897,13927,15825,17,2015,11,4,4,10,54 ,43 ,55,44,2015/11/4
24898,14009,15825,17,2015,11,4,4,11,54 ,43 ,58,43,2015/11/4
24899,14038,15825,17,2015,11,4,4,12,54 ,43 ,60,42,2015/11/4
24900,13997,15825,17,2015,11,4,4,13,54 ,43 ,62,42,2015/11/4
24901,14059,15825,17,2015,11,4,4,14,54 ,43 ,63,42,2015/11/4
24902,14054,15825,17,2015,11,4,4,15,54 ,43 ,64,42,2015/11/4
24903,14165,15825,17,2015,11,4,4,16,54 ,43 ,64,43,2015/11/4
24904,14731,15825,17,2015,11,4,4,17,54 ,43 ,62,43,2015/11/4
24905,15825,15825,17,2015,11,4,4,18,54 ,43 ,59,43,2015/11/4
24906,15693,15825,17,2015,11,4,4,19,54 ,43 ,57,44,2015/11/4
24907,15178,15825,17,2015,11,4,4,20,54 ,43 ,55,45,2015/11/4
24908,14432,15825,17,2015,11,4,4,21,54 ,43 ,55,45,2015/11/4
24909,13311,15825,17,2015,11,4,4,22,54 ,43 ,52,45,2015/11/4
24910,12035,15825,17,2015,11,4,4,23,54 ,43 ,51,44,2015/11/4
24911,10929,15825,17,2015,11,4,4,24,54 ,43 ,50,44,2015/11/4
24912,10242,16157,17,2015,11,5,5,1,59 ,53 ,50,44,2015/11/5
24913,9874,16157,17,2015,11,5,5,2,59 ,53 ,49,45,2015/11/5
24914,9689,16157,17,2015,11,5,5,3,59 ,53 ,49,46,2015/11/5
24915,9694,16157,17,2015,11,5,5,4,59 ,53 ,49,46,2015/11/5
24916,10041,16157,17,2015,11,5,5,5,59 ,53 ,49,46,2015/11/5
24917,11135,16157,17,2015,11,5,5,6,59 ,53 ,50,48,2015/11/5
24918,12906,16157,17,2015,11,5,5,7,59 ,53 ,51,48,2015/11/5
24919,13824,16157,17,2015,11,5,5,8,59 ,53 ,52,49,2015/11/5
24920,14085,16157,17,2015,11,5,5,9,59 ,53 ,55,51,2015/11/5
24921,14254,16157,17,2015,11,5,5,10,59 ,53 ,59,52,2015/11/5
24922,14424,16157,17,2015,11,5,5,11,59 ,53 ,63,52,2015/11/5
24923,14541,16157,17,2015,11,5,5,12,59 ,53 ,67,53,2015/11/5
24924,14576,16157,17,2015,11,5,5,13,59 ,53 ,69,54,2015/11/5
24925,14619,16157,17,2015,11,5,5,14,59 ,53 ,69,55,2015/11/5
24926,14608,16157,17,2015,11,5,5,15,59 ,53 ,69,55,2015/11/5
24927,14610,16157,17,2015,11,5,5,16,59 ,53 ,68,56,2015/11/5
24928,15203,16157,17,2015,11,5,5,17,59 ,53 ,67,56,2015/11/5
24929,16157,16157,17,2015,11,5,5,18,59 ,53 ,65,56,2015/11/5
24930,15917,16157,17,2015,11,5,5,19,59 ,53 ,64,57,2015/11/5
24931,15409,16157,17,2015,11,5,5,20,59 ,53 ,63,57,2015/11/5
24932,14707,16157,17,2015,11,5,5,21,59 ,53 ,63,58,2015/11/5
24933,13614,16157,17,2015,11,5,5,22,59 ,53 ,63,58,2015/11/5
24934,12279,16157,17,2015,11,5,5,23,59 ,53 ,62,59,2015/11/5
24935,11124,16157,17,2015,11,5,5,24,59 ,53 ,62,59,2015/11/5
24936,10412,16006,17,2015,11,6,6,1,65 ,59 ,62,59,2015/11/6
24937,9981,16006,17,2015,11,6,6,2,65 ,59 ,62,59,2015/11/6
24938,9768,16006,17,2015,11,6,6,3,65 ,59 ,61,59,2015/11/6
24939,9719,16006,17,2015,11,6,6,4,65 ,59 ,61,58,2015/11/6
24940,10024,16006,17,2015,11,6,6,5,65 ,59 ,60,58,2015/11/6
24941,11026,16006,17,2015,11,6,6,6,65 ,59 ,61,58,2015/11/6
24942,12785,16006,17,2015,11,6,6,7,65 ,59 ,60,57,2015/11/6
24943,13840,16006,17,2015,11,6,6,8,65 ,59 ,61,58,2015/11/6
24944,14355,16006,17,2015,11,6,6,9,65 ,59 ,62,58,2015/11/6
24945,14714,16006,17,2015,11,6,6,10,65 ,59 ,63,59,2015/11/6
24946,14943,16006,17,2015,11,6,6,11,65 ,59 ,65,60,2015/11/6
24947,14986,16006,17,2015,11,6,6,12,65 ,59 ,67,60,2015/11/6
24948,14889,16006,17,2015,11,6,6,13,65 ,59 ,69,60,2015/11/6
24949,15006,16006,17,2015,11,6,6,14,65 ,59 ,71,60,2015/11/6
24950,14878,16006,17,2015,11,6,6,15,65 ,59 ,71,60,2015/11/6
24951,14803,16006,17,2015,11,6,6,16,65 ,59 ,70,60,2015/11/6
24952,15313,16006,17,2015,11,6,6,17,65 ,59 ,70,60,2015/11/6
24953,16006,16006,17,2015,11,6,6,18,65 ,59 ,68,60,2015/11/6
24954,15621,16006,17,2015,11,6,6,19,65 ,59 ,67,60,2015/11/6
24955,15011,16006,17,2015,11,6,6,20,65 ,59 ,67,60,2015/11/6
24956,14348,16006,17,2015,11,6,6,21,65 ,59 ,66,60,2015/11/6
24957,13450,16006,17,2015,11,6,6,22,65 ,59 ,66,59,2015/11/6
24958,12357,16006,17,2015,11,6,6,23,65 ,59 ,66,58,2015/11/6
24959,11232,16006,17,2015,11,6,6,24,65 ,59 ,65,52,2015/11/6
24960,10341,14357,17,2015,11,7,7,1,56 ,38 ,64,50,2015/11/7
24961,9811,14357,17,2015,11,7,7,2,56 ,38 ,63,46,2015/11/7
24962,9528,14357,17,2015,11,7,7,3,56 ,38 ,62,45,2015/11/7
24963,9396,14357,17,2015,11,7,7,4,56 ,38 ,60,44,2015/11/7
24964,9452,14357,17,2015,11,7,7,5,56 ,38 ,58,45,2015/11/7
24965,9853,14357,17,2015,11,7,7,6,56 ,38 ,58,44,2015/11/7
24966,10455,14357,17,2015,11,7,7,7,56 ,38 ,56,43,2015/11/7
24967,11262,14357,17,2015,11,7,7,8,56 ,38 ,56,41,2015/11/7
24968,12127,14357,17,2015,11,7,7,9,56 ,38 ,57,40,2015/11/7
24969,12648,14357,17,2015,11,7,7,10,56 ,38 ,58,39,2015/11/7
24970,12842,14357,17,2015,11,7,7,11,56 ,38 ,58,38,2015/11/7
24971,12851,14357,17,2015,11,7,7,12,56 ,38 ,59,37,2015/11/7
24972,12760,14357,17,2015,11,7,7,13,56 ,38 ,58,36,2015/11/7
24973,12625,14357,17,2015,11,7,7,14,56 ,38 ,58,35,2015/11/7
24974,12596,14357,17,2015,11,7,7,15,56 ,38 ,57,34,2015/11/7
24975,12761,14357,17,2015,11,7,7,16,56 ,38 ,56,34,2015/11/7
24976,13584,14357,17,2015,11,7,7,17,56 ,38 ,55,33,2015/11/7
24977,14357,14357,17,2015,11,7,7,18,56 ,38 ,53,33,2015/11/7
24978,14021,14357,17,2015,11,7,7,19,56 ,38 ,52,33,2015/11/7
24979,13589,14357,17,2015,11,7,7,20,56 ,38 ,51,34,2015/11/7
24980,13044,14357,17,2015,11,7,7,21,56 ,38 ,51,34,2015/11/7
24981,12344,14357,17,2015,11,7,7,22,56 ,38 ,50,34,2015/11/7
24982,11527,14357,17,2015,11,7,7,23,56 ,38 ,49,34,2015/11/7
24983,10686,14357,17,2015,11,7,7,24,56 ,38 ,48,34,2015/11/7
24984,10024,14918,17,2015,11,8,1,1,47 ,29 ,47,34,2015/11/8
24985,9619,14918,17,2015,11,8,1,2,47 ,29 ,46,33,2015/11/8
24986,9376,14918,17,2015,11,8,1,3,47 ,29 ,46,32,2015/11/8
24987,9318,14918,17,2015,11,8,1,4,47 ,29 ,45,33,2015/11/8
24988,9415,14918,17,2015,11,8,1,5,47 ,29 ,44,32,2015/11/8
24989,9723,14918,17,2015,11,8,1,6,47 ,29 ,43,32,2015/11/8
24990,10214,14918,17,2015,11,8,1,7,47 ,29 ,42,31,2015/11/8
24991,10899,14918,17,2015,11,8,1,8,47 ,29 ,42,32,2015/11/8
24992,11615,14918,17,2015,11,8,1,9,47 ,29 ,45,32,2015/11/8
24993,12036,14918,17,2015,11,8,1,10,47 ,29 ,47,30,2015/11/8
24994,12185,14918,17,2015,11,8,1,11,47 ,29 ,49,29,2015/11/8
24995,12275,14918,17,2015,11,8,1,12,47 ,29 ,52,28,2015/11/8
24996,12336,14918,17,2015,11,8,1,13,47 ,29 ,52,27,2015/11/8
24997,12300,14918,17,2015,11,8,1,14,47 ,29 ,54,26,2015/11/8
24998,12351,14918,17,2015,11,8,1,15,47 ,29 ,54,26,2015/11/8
24999,12609,14918,17,2015,11,8,1,16,47 ,29 ,54,26,2015/11/8
25000,13645,14918,17,2015,11,8,1,17,47 ,29 ,52,26,2015/11/8
25001,14918,14918,17,2015,11,8,1,18,47 ,29 ,49,26,2015/11/8
25002,14783,14918,17,2015,11,8,1,19,47 ,29 ,48,27,2015/11/8
25003,14372,14918,17,2015,11,8,1,20,47 ,29 ,45,28,2015/11/8
25004,13766,14918,17,2015,11,8,1,21,47 ,29 ,43,28,2015/11/8
25005,12796,14918,17,2015,11,8,1,22,47 ,29 ,43,29,2015/11/8
25006,11728,14918,17,2015,11,8,1,23,47 ,29 ,42,29,2015/11/8
25007,10837,14918,17,2015,11,8,1,24,47 ,29 ,40,29,2015/11/8
25008,10264,16203,17,2015,11,9,2,1,46 ,31 ,39,29,2015/11/9
25009,9972,16203,17,2015,11,9,2,2,46 ,31 ,38,30,2015/11/9
25010,9838,16203,17,2015,11,9,2,3,46 ,31 ,38,29,2015/11/9
25011,9904,16203,17,2015,11,9,2,4,46 ,31 ,37,29,2015/11/9
25012,10344,16203,17,2015,11,9,2,5,46 ,31 ,36,29,2015/11/9
25013,11564,16203,17,2015,11,9,2,6,46 ,31 ,35,28,2015/11/9
25014,13412,16203,17,2015,11,9,2,7,46 ,31 ,34,28,2015/11/9
25015,14297,16203,17,2015,11,9,2,8,46 ,31 ,35,29,2015/11/9
25016,14288,16203,17,2015,11,9,2,9,46 ,31 ,40,32,2015/11/9
25017,14187,16203,17,2015,11,9,2,10,46 ,31 ,45,33,2015/11/9
25018,14159,16203,17,2015,11,9,2,11,46 ,31 ,49,33,2015/11/9
25019,14065,16203,17,2015,11,9,2,12,46 ,31 ,52,32,2015/11/9
25020,13980,16203,17,2015,11,9,2,13,46 ,31 ,55,32,2015/11/9
25021,13980,16203,17,2015,11,9,2,14,46 ,31 ,57,31,2015/11/9
25022,13986,16203,17,2015,11,9,2,15,46 ,31 ,58,30,2015/11/9
25023,14128,16203,17,2015,11,9,2,16,46 ,31 ,58,31,2015/11/9
25024,15073,16203,17,2015,11,9,2,17,46 ,31 ,56,30,2015/11/9
25025,16203,16203,17,2015,11,9,2,18,46 ,31 ,53,31,2015/11/9
25026,16061,16203,17,2015,11,9,2,19,46 ,31 ,50,32,2015/11/9
25027,15550,16203,17,2015,11,9,2,20,46 ,31 ,48,32,2015/11/9
25028,14819,16203,17,2015,11,9,2,21,46 ,31 ,47,33,2015/11/9
25029,13720,16203,17,2015,11,9,2,22,46 ,31 ,45,32,2015/11/9
25030,12395,16203,17,2015,11,9,2,23,46 ,31 ,45,32,2015/11/9
25031,11272,16203,17,2015,11,9,2,24,46 ,31 ,42,33,2015/11/9
25032,10571,16326,17,2015,11,10,3,1,46 ,36 ,43,33,2015/11/10
25033,10210,16326,17,2015,11,10,3,2,46 ,36 ,43,32,2015/11/10
25034,10031,16326,17,2015,11,10,3,3,46 ,36 ,42,33,2015/11/10
25035,10051,16326,17,2015,11,10,3,4,46 ,36 ,42,33,2015/11/10
25036,10431,16326,17,2015,11,10,3,5,46 ,36 ,41,33,2015/11/10
25037,11567,16326,17,2015,11,10,3,6,46 ,36 ,41,34,2015/11/10
25038,13452,16326,17,2015,11,10,3,7,46 ,36 ,41,34,2015/11/10
25039,14367,16326,17,2015,11,10,3,8,46 ,36 ,42,33,2015/11/10
25040,14562,16326,17,2015,11,10,3,9,46 ,36 ,44,35,2015/11/10
25041,14607,16326,17,2015,11,10,3,10,46 ,36 ,47,36,2015/11/10
25042,14651,16326,17,2015,11,10,3,11,46 ,36 ,48,36,2015/11/10
25043,14618,16326,17,2015,11,10,3,12,46 ,36 ,49,36,2015/11/10
25044,14591,16326,17,2015,11,10,3,13,46 ,36 ,51,35,2015/11/10
25045,14653,16326,17,2015,11,10,3,14,46 ,36 ,51,36,2015/11/10
25046,14612,16326,17,2015,11,10,3,15,46 ,36 ,52,36,2015/11/10
25047,14773,16326,17,2015,11,10,3,16,46 ,36 ,51,37,2015/11/10
25048,15561,16326,17,2015,11,10,3,17,46 ,36 ,49,39,2015/11/10
25049,16326,16326,17,2015,11,10,3,18,46 ,36 ,48,39,2015/11/10
25050,16075,16326,17,2015,11,10,3,19,46 ,36 ,48,39,2015/11/10
25051,15527,16326,17,2015,11,10,3,20,46 ,36 ,47,40,2015/11/10
25052,14826,16326,17,2015,11,10,3,21,46 ,36 ,46,40,2015/11/10
25053,13762,16326,17,2015,11,10,3,22,46 ,36 ,46,41,2015/11/10
25054,12527,16326,17,2015,11,10,3,23,46 ,36 ,46,42,2015/11/10
25055,11403,16326,17,2015,11,10,3,24,46 ,36 ,46,42,2015/11/10
25056,10648,16431,17,2015,11,11,4,1,47 ,43 ,47,42,2015/11/11
25057,10237,16431,17,2015,11,11,4,2,47 ,43 ,47,42,2015/11/11
25058,10018,16431,17,2015,11,11,4,3,47 ,43 ,46,42,2015/11/11
25059,9998,16431,17,2015,11,11,4,4,47 ,43 ,46,42,2015/11/11
25060,10263,16431,17,2015,11,11,4,5,47 ,43 ,45,42,2015/11/11
25061,11137,16431,17,2015,11,11,4,6,47 ,43 ,45,42,2015/11/11
25062,12514,16431,17,2015,11,11,4,7,47 ,43 ,45,41,2015/11/11
25063,13615,16431,17,2015,11,11,4,8,47 ,43 ,45,41,2015/11/11
25064,14311,16431,17,2015,11,11,4,9,47 ,43 ,45,42,2015/11/11
25065,14726,16431,17,2015,11,11,4,10,47 ,43 ,46,42,2015/11/11
25066,14962,16431,17,2015,11,11,4,11,47 ,43 ,46,42,2015/11/11
25067,15017,16431,17,2015,11,11,4,12,47 ,43 ,46,43,2015/11/11
25068,14939,16431,17,2015,11,11,4,13,47 ,43 ,47,43,2015/11/11
25069,14907,16431,17,2015,11,11,4,14,47 ,43 ,47,44,2015/11/11
25070,14823,16431,17,2015,11,11,4,15,47 ,43 ,48,44,2015/11/11
25071,14912,16431,17,2015,11,11,4,16,47 ,43 ,48,44,2015/11/11
25072,15716,16431,17,2015,11,11,4,17,47 ,43 ,48,44,2015/11/11
25073,16431,16431,17,2015,11,11,4,18,47 ,43 ,48,43,2015/11/11
25074,16092,16431,17,2015,11,11,4,19,47 ,43 ,48,43,2015/11/11
25075,15529,16431,17,2015,11,11,4,20,47 ,43 ,48,43,2015/11/11
25076,14825,16431,17,2015,11,11,4,21,47 ,43 ,47,43,2015/11/11
25077,13721,16431,17,2015,11,11,4,22,47 ,43 ,47,43,2015/11/11
25078,12411,16431,17,2015,11,11,4,23,47 ,43 ,46,43,2015/11/11
25079,11316,16431,17,2015,11,11,4,24,47 ,43 ,46,43,2015/11/11
25080,10601,16415,17,2015,11,12,5,1,48 ,46 ,45,43,2015/11/12
25081,10210,16415,17,2015,11,12,5,2,48 ,46 ,45,42,2015/11/12
25082,9985,16415,17,2015,11,12,5,3,48 ,46 ,45,42,2015/11/12
25083,10006,16415,17,2015,11,12,5,4,48 ,46 ,45,42,2015/11/12
25084,10332,16415,17,2015,11,12,5,5,48 ,46 ,45,42,2015/11/12
25085,11424,16415,17,2015,11,12,5,6,48 ,46 ,45,42,2015/11/12
25086,13291,16415,17,2015,11,12,5,7,48 ,46 ,45,42,2015/11/12
25087,14303,16415,17,2015,11,12,5,8,48 ,46 ,45,43,2015/11/12
25088,14686,16415,17,2015,11,12,5,9,48 ,46 ,46,43,2015/11/12
25089,14897,16415,17,2015,11,12,5,10,48 ,46 ,46,43,2015/11/12
25090,15049,16415,17,2015,11,12,5,11,48 ,46 ,46,44,2015/11/12
25091,15166,16415,17,2015,11,12,5,12,48 ,46 ,47,44,2015/11/12
25092,15130,16415,17,2015,11,12,5,13,48 ,46 ,48,45,2015/11/12
25093,15122,16415,17,2015,11,12,5,14,48 ,46 ,48,46,2015/11/12
25094,15053,16415,17,2015,11,12,5,15,48 ,46 ,49,47,2015/11/12
25095,15161,16415,17,2015,11,12,5,16,48 ,46 ,50,48,2015/11/12
25096,15848,16415,17,2015,11,12,5,17,48 ,46 ,50,49,2015/11/12
25097,16415,16415,17,2015,11,12,5,18,48 ,46 ,51,49,2015/11/12
25098,16150,16415,17,2015,11,12,5,19,48 ,46 ,52,50,2015/11/12
25099,15620,16415,17,2015,11,12,5,20,48 ,46 ,52,51,2015/11/12
25100,14928,16415,17,2015,11,12,5,21,48 ,46 ,53,52,2015/11/12
25101,13832,16415,17,2015,11,12,5,22,48 ,46 ,54,52,2015/11/12
25102,12485,16415,17,2015,11,12,5,23,48 ,46 ,55,52,2015/11/12
25103,11347,16415,17,2015,11,12,5,24,48 ,46 ,54,51,2015/11/12
25104,10539,15665,17,2015,11,13,6,1,51 ,37 ,54,49,2015/11/13
25105,10092,15665,17,2015,11,13,6,2,51 ,37 ,53,47,2015/11/13
25106,9863,15665,17,2015,11,13,6,3,51 ,37 ,51,44,2015/11/13
25107,9851,15665,17,2015,11,13,6,4,51 ,37 ,50,43,2015/11/13
25108,10168,15665,17,2015,11,13,6,5,51 ,37 ,50,42,2015/11/13
25109,11205,15665,17,2015,11,13,6,6,51 ,37 ,49,42,2015/11/13
25110,12947,15665,17,2015,11,13,6,7,51 ,37 ,48,41,2015/11/13
25111,13820,15665,17,2015,11,13,6,8,51 ,37 ,49,41,2015/11/13
25112,13992,15665,17,2015,11,13,6,9,51 ,37 ,51,41,2015/11/13
25113,14068,15665,17,2015,11,13,6,10,51 ,37 ,53,41,2015/11/13
25114,14195,15665,17,2015,11,13,6,11,51 ,37 ,55,40,2015/11/13
25115,14164,15665,17,2015,11,13,6,12,51 ,37 ,57,39,2015/11/13
25116,14032,15665,17,2015,11,13,6,13,51 ,37 ,56,37,2015/11/13
25117,14091,15665,17,2015,11,13,6,14,51 ,37 ,57,37,2015/11/13
25118,14058,15665,17,2015,11,13,6,15,51 ,37 ,55,36,2015/11/13
25119,14123,15665,17,2015,11,13,6,16,51 ,37 ,54,35,2015/11/13
25120,14875,15665,17,2015,11,13,6,17,51 ,37 ,53,34,2015/11/13
25121,15665,15665,17,2015,11,13,6,18,51 ,37 ,51,31,2015/11/13
25122,15391,15665,17,2015,11,13,6,19,51 ,37 ,50,31,2015/11/13
25123,14882,15665,17,2015,11,13,6,20,51 ,37 ,49,30,2015/11/13
25124,14293,15665,17,2015,11,13,6,21,51 ,37 ,48,30,2015/11/13
25125,13462,15665,17,2015,11,13,6,22,51 ,37 ,47,30,2015/11/13
25126,12426,15665,17,2015,11,13,6,23,51 ,37 ,46,29,2015/11/13
25127,11381,15665,17,2015,11,13,6,24,51 ,37 ,45,29,2015/11/13
25128,10625,15304,17,2015,11,14,7,1,41 ,25 ,44,29,2015/11/14
25129,10214,15304,17,2015,11,14,7,2,41 ,25 ,43,29,2015/11/14
25130,9985,15304,17,2015,11,14,7,3,41 ,25 ,42,29,2015/11/14
25131,9881,15304,17,2015,11,14,7,4,41 ,25 ,42,29,2015/11/14
25132,10020,15304,17,2015,11,14,7,5,41 ,25 ,42,30,2015/11/14
25133,10488,15304,17,2015,11,14,7,6,41 ,25 ,41,30,2015/11/14
25134,11207,15304,17,2015,11,14,7,7,41 ,25 ,41,30,2015/11/14
25135,12010,15304,17,2015,11,14,7,8,41 ,25 ,42,30,2015/11/14
25136,12819,15304,17,2015,11,14,7,9,41 ,25 ,42,28,2015/11/14
25137,13265,15304,17,2015,11,14,7,10,41 ,25 ,43,26,2015/11/14
25138,13526,15304,17,2015,11,14,7,11,41 ,25 ,43,24,2015/11/14
25139,13542,15304,17,2015,11,14,7,12,41 ,25 ,41,22,2015/11/14
25140,13354,15304,17,2015,11,14,7,13,41 ,25 ,41,21,2015/11/14
25141,13104,15304,17,2015,11,14,7,14,41 ,25 ,42,20,2015/11/14
25142,13072,15304,17,2015,11,14,7,15,41 ,25 ,42,21,2015/11/14
25143,13326,15304,17,2015,11,14,7,16,41 ,25 ,42,22,2015/11/14
25144,14330,15304,17,2015,11,14,7,17,41 ,25 ,40,22,2015/11/14
25145,15304,15304,17,2015,11,14,7,18,41 ,25 ,39,22,2015/11/14
25146,15058,15304,17,2015,11,14,7,19,41 ,25 ,38,23,2015/11/14
25147,14622,15304,17,2015,11,14,7,20,41 ,25 ,38,23,2015/11/14
25148,14169,15304,17,2015,11,14,7,21,41 ,25 ,37,24,2015/11/14
25149,13469,15304,17,2015,11,14,7,22,41 ,25 ,37,24,2015/11/14
25150,12575,15304,17,2015,11,14,7,23,41 ,25 ,37,24,2015/11/14
25151,11707,15304,17,2015,11,14,7,24,41 ,25 ,37,25,2015/11/14
25152,11029,15262,17,2015,11,15,1,1,44 ,29 ,37,25,2015/11/15
25153,10589,15262,17,2015,11,15,1,2,44 ,29 ,37,25,2015/11/15
25154,10343,15262,17,2015,11,15,1,3,44 ,29 ,36,25,2015/11/15
25155,10280,15262,17,2015,11,15,1,4,44 ,29 ,36,25,2015/11/15
25156,10353,15262,17,2015,11,15,1,5,44 ,29 ,35,26,2015/11/15
25157,10684,15262,17,2015,11,15,1,6,44 ,29 ,35,25,2015/11/15
25158,11178,15262,17,2015,11,15,1,7,44 ,29 ,34,25,2015/11/15
25159,11758,15262,17,2015,11,15,1,8,44 ,29 ,33,25,2015/11/15
25160,12389,15262,17,2015,11,15,1,9,44 ,29 ,37,27,2015/11/15
25161,12811,15262,17,2015,11,15,1,10,44 ,29 ,41,28,2015/11/15
25162,12940,15262,17,2015,11,15,1,11,44 ,29 ,44,29,2015/11/15
25163,13001,15262,17,2015,11,15,1,12,44 ,29 ,45,29,2015/11/15
25164,12961,15262,17,2015,11,15,1,13,44 ,29 ,49,30,2015/11/15
25165,12830,15262,17,2015,11,15,1,14,44 ,29 ,51,30,2015/11/15
25166,12865,15262,17,2015,11,15,1,15,44 ,29 ,52,31,2015/11/15
25167,13234,15262,17,2015,11,15,1,16,44 ,29 ,54,32,2015/11/15
25168,14364,15262,17,2015,11,15,1,17,44 ,29 ,53,32,2015/11/15
25169,15262,15262,17,2015,11,15,1,18,44 ,29 ,52,32,2015/11/15
25170,15081,15262,17,2015,11,15,1,19,44 ,29 ,50,33,2015/11/15
25171,14448,15262,17,2015,11,15,1,20,44 ,29 ,49,33,2015/11/15
25172,14043,15262,17,2015,11,15,1,21,44 ,29 ,48,33,2015/11/15
25173,13041,15262,17,2015,11,15,1,22,44 ,29 ,47,33,2015/11/15
25174,11884,15262,17,2015,11,15,1,23,44 ,29 ,45,33,2015/11/15
25175,11010,15262,17,2015,11,15,1,24,44 ,29 ,45,33,2015/11/15
25176,10266,16287,17,2015,11,16,2,1,48 ,30 ,44,33,2015/11/16
25177,9930,16287,17,2015,11,16,2,2,48 ,30 ,45,33,2015/11/16
25178,9813,16287,17,2015,11,16,2,3,48 ,30 ,43,33,2015/11/16
25179,9884,16287,17,2015,11,16,2,4,48 ,30 ,42,34,2015/11/16
25180,10343,16287,17,2015,11,16,2,5,48 ,30 ,41,34,2015/11/16
25181,11519,16287,17,2015,11,16,2,6,48 ,30 ,41,34,2015/11/16
