SYSLoad,PkLoad,PkLoadPoint,Year,Month,Date,WeekDay,Hour,MeanDry,MeanDew,DryBulb,DewPnt,Date
12066,,,2015,6,22,2,6,,,65,62,2015/6/22
13665,,,2015,6,22,2,7,,,66,62,2015/6/22
15269,,,2015,6,22,2,8,,,68,62,2015/6/22
16405,,,2015,6,22,2,9,,,70,62,2015/6/22
17259,,,2015,6,22,2,10,,,72,61,2015/6/22
17959,,,2015,6,22,2,11,,,73,61,2015/6/22
18511,,,2015,6,22,2,12,,,75,61,2015/6/22
18863,,,2015,6,22,2,13,,,77,60,2015/6/22
19275,,,2015,6,22,2,14,,,77,60,2015/6/22
19518,,,2015,6,22,2,15,,,77,59,2015/6/22
19779,,,2015,6,22,2,16,,,79,59,2015/6/22
20012,,,2015,6,22,2,17,,,80,59,2015/6/22
19999,,,2015,6,22,2,18,,,79,59,2015/6/22
19687,,,2015,6,22,2,19,,,80,60,2015/6/22
19092,,,2015,6,22,2,20,,,79,60,2015/6/22
18653,,,2015,6,22,2,21,,,75,60,2015/6/22
17893,,,2015,6,22,2,22,,,72,61,2015/6/22
16044,,,2015,6,22,2,23,,,70,61,2015/6/22
14276,,,2015,6,22,2,24,,,68,61,2015/6/22
13008,,,2015,6,23,3,1,,,67,60,2015/6/23
12217,,,2015,6,23,3,2,,,65,60,2015/6/23
11684,,,2015,6,23,3,3,,,64,60,2015/6/23
11518,,,2015,6,23,3,4,,,64,60,2015/6/23
11683,,,2015,6,23,3,5,,,65,61,2015/6/23
12356,,,2015,6,23,3,6,,,64,60,2015/6/23
13932,,,2015,6,23,3,7,,,65,61,2015/6/23
15564,,,2015,6,23,3,8,,,67,63,2015/6/23
16681,,,2015,6,23,3,9,,,69,63,2015/6/23
17601,,,2015,6,23,3,10,,,72,65,2015/6/23
18594,,,2015,6,23,3,11,,,76,67,2015/6/23
19322,,,2015,6,23,3,12,,,78,68,2015/6/23
19543,,,2015,6,23,3,13,,,77,69,2015/6/23
19981,,,2015,6,23,3,14,,,80,69,2015/6/23
20512,,,2015,6,23,3,15,,,81,68,2015/6/23
20923,,,2015,6,23,3,16,,,84,69,2015/6/23
20867,,,2015,6,23,3,17,,,82,68,2015/6/23
20511,,,2015,6,23,3,18,,,83,69,2015/6/23
20008,,,2015,6,23,3,19,,,79,70,2015/6/23
19458,,,2015,6,23,3,20,,,79,68,2015/6/23
19049,,,2015,6,23,3,21,,,77,67,2015/6/23
18272,,,2015,6,23,3,22,,,74,67,2015/6/23
16563,,,2015,6,23,3,23,,,72,66,2015/6/23
14777,,,2015,6,23,3,24,,,73,64,2015/6/23
13353,,,2015,6,24,4,1,,,71,60,2015/6/24
12500,,,2015,6,24,4,2,,,69,59,2015/6/24
11935,,,2015,6,24,4,3,,,67,58,2015/6/24
11598,,,2015,6,24,4,4,,,66,57,2015/6/24
11630,,,2015,6,24,4,5,,,65,56,2015/6/24
12166,,,2015,6,24,4,6,,,64,56,2015/6/24
13764,,,2015,6,24,4,7,,,64,56,2015/6/24
15317,,,2015,6,24,4,8,,,66,57,2015/6/24
16242,,,2015,6,24,4,9,,,69,57,2015/6/24
16891,,,2015,6,24,4,10,,,71,57,2015/6/24
17511,,,2015,6,24,4,11,,,73,57,2015/6/24
17937,,,2015,6,24,4,12,,,74,57,2015/6/24
18234,,,2015,6,24,4,13,,,77,56,2015/6/24
18565,,,2015,6,24,4,14,,,78,54,2015/6/24
18869,,,2015,6,24,4,15,,,80,54,2015/6/24
19168,,,2015,6,24,4,16,,,81,53,2015/6/24
19392,,,2015,6,24,4,17,,,81,53,2015/6/24
19338,,,2015,6,24,4,18,,,81,51,2015/6/24
18866,,,2015,6,24,4,19,,,80,51,2015/6/24
18199,,,2015,6,24,4,20,,,79,51,2015/6/24
17743,,,2015,6,24,4,21,,,76,52,2015/6/24
17133,,,2015,6,24,4,22,,,72,53,2015/6/24
15471,,,2015,6,24,4,23,,,71,52,2015/6/24
13778,,,2015,6,24,4,24,,,69,52,2015/6/24
12520,,,2015,6,25,5,1,,,68,52,2015/6/25
11756,,,2015,6,25,5,2,,,66,53,2015/6/25
11267,,,2015,6,25,5,3,,,64,53,2015/6/25
11038,,,2015,6,25,5,4,,,62,52,2015/6/25
11136,,,2015,6,25,5,5,,,63,52,2015/6/25
11661,,,2015,6,25,5,6,,,60,52,2015/6/25
13138,,,2015,6,25,5,7,,,61,52,2015/6/25
14662,,,2015,6,25,5,8,,,65,53,2015/6/25
15634,,,2015,6,25,5,9,,,68,52,2015/6/25
16348,,,2015,6,25,5,10,,,71,53,2015/6/25
17002,,,2015,6,25,5,11,,,73,53,2015/6/25
17513,,,2015,6,25,5,12,,,74,54,2015/6/25
17859,,,2015,6,25,5,13,,,76,54,2015/6/25
18256,,,2015,6,25,5,14,,,78,54,2015/6/25
18452,,,2015,6,25,5,15,,,78,53,2015/6/25
18472,,,2015,6,25,5,16,,,79,53,2015/6/25
18402,,,2015,6,25,5,17,,,78,54,2015/6/25
18178,,,2015,6,25,5,18,,,77,55,2015/6/25
17704,,,2015,6,25,5,19,,,77,55,2015/6/25
17293,,,2015,6,25,5,20,,,76,55,2015/6/25
17190,,,2015,6,25,5,21,,,74,56,2015/6/25
16663,,,2015,6,25,5,22,,,72,57,2015/6/25
15195,,,2015,6,25,5,23,,,69,59,2015/6/25
13692,,,2015,6,25,5,24,,,69,58,2015/6/25
12599,,,2015,6,26,6,1,,,69,59,2015/6/26
11919,,,2015,6,26,6,2,,,67,58,2015/6/26
11505,,,2015,6,26,6,3,,,67,59,2015/6/26
11321,,,2015,6,26,6,4,,,67,58,2015/6/26
11447,,,2015,6,26,6,5,,,66,56,2015/6/26
11995,,,2015,6,26,6,6,,,64,54,2015/6/26
13259,,,2015,6,26,6,7,,,63,53,2015/6/26
14521,,,2015,6,26,6,8,,,63,53,2015/6/26
15268,,,2015,6,26,6,9,,,63,53,2015/6/26
15763,,,2015,6,26,6,10,,,64,53,2015/6/26
16126,,,2015,6,26,6,11,,,64,54,2015/6/26
16363,,,2015,6,26,6,12,,,66,55,2015/6/26
16516,,,2015,6,26,6,13,,,68,54,2015/6/26
16766,,,2015,6,26,6,14,,,70,54,2015/6/26
16878,,,2015,6,26,6,15,,,72,54,2015/6/26
16921,,,2015,6,26,6,16,,,73,54,2015/6/26
16993,,,2015,6,26,6,17,,,73,54,2015/6/26
16865,,,2015,6,26,6,18,,,72,53,2015/6/26
16427,,,2015,6,26,6,19,,,72,52,2015/6/26
15831,,,2015,6,26,6,20,,,71,52,2015/6/26
15467,,,2015,6,26,6,21,,,69,53,2015/6/26
15050,,,2015,6,26,6,22,,,65,54,2015/6/26
13849,,,2015,6,26,6,23,,,63,53,2015/6/26
12493,,,2015,6,26,6,24,,,62,54,2015/6/26
11435,,,2015,6,27,7,1,,,62,53,2015/6/27
10775,,,2015,6,27,7,2,,,60,51,2015/6/27
10363,,,2015,6,27,7,3,,,59,51,2015/6/27
10141,,,2015,6,27,7,4,,,59,51,2015/6/27
10107,,,2015,6,27,7,5,,,57,51,2015/6/27
10158,,,2015,6,27,7,6,,,57,52,2015/6/27
10744,,,2015,6,27,7,7,,,57,53,2015/6/27
11748,,,2015,6,27,7,8,,,60,54,2015/6/27
12729,,,2015,6,27,7,9,,,62,55,2015/6/27
13481,,,2015,6,27,7,10,,,64,55,2015/6/27
13935,,,2015,6,27,7,11,,,66,54,2015/6/27
14170,,,2015,6,27,7,12,,,68,55,2015/6/27
14227,,,2015,6,27,7,13,,,69,55,2015/6/27
14115,,,2015,6,27,7,14,,,70,54,2015/6/27
13986,,,2015,6,27,7,15,,,70,53,2015/6/27
13862,,,2015,6,27,7,16,,,69,53,2015/6/27
13846,,,2015,6,27,7,17,,,69,53,2015/6/27
13876,,,2015,6,27,7,18,,,67,54,2015/6/27
13798,,,2015,6,27,7,19,,,66,54,2015/6/27
13701,,,2015,6,27,7,20,,,64,55,2015/6/27
13798,,,2015,6,27,7,21,,,63,54,2015/6/27
13388,,,2015,6,27,7,22,,,61,54,2015/6/27
12492,,,2015,6,27,7,23,,,60,54,2015/6/27
11470,,,2015,6,27,7,24,,,59,54,2015/6/27
10661,,,2015,6,28,1,1,,,58,54,2015/6/28
10149,,,2015,6,28,1,2,,,58,55,2015/6/28
9871,,,2015,6,28,1,3,,,57,55,2015/6/28
9703,,,2015,6,28,1,4,,,57,54,2015/6/28
9691,,,2015,6,28,1,5,,,57,55,2015/6/28
9798,,,2015,6,28,1,6,,,57,55,2015/6/28
10096,,,2015,6,28,1,7,,,57,55,2015/6/28
10795,,,2015,6,28,1,8,,,57,55,2015/6/28
11740,,,2015,6,28,1,9,,,58,55,2015/6/28
12635,,,2015,6,28,1,10,,,58,56,2015/6/28
13254,,,2015,6,28,1,11,,,58,56,2015/6/28
13587,,,2015,6,28,1,12,,,59,56,2015/6/28
13677,,,2015,6,28,1,13,,,59,57,2015/6/28
13576,,,2015,6,28,1,14,,,59,56,2015/6/28
13405,,,2015,6,28,1,15,,,59,56,2015/6/28
13341,,,2015,6,28,1,16,,,59,56,2015/6/28
13496,,,2015,6,28,1,17,,,58,56,2015/6/28
13700,,,2015,6,28,1,18,,,58,55,2015/6/28
13684,,,2015,6,28,1,19,,,57,55,2015/6/28
13548,,,2015,6,28,1,20,,,56,54,2015/6/28
13502,,,2015,6,28,1,21,,,56,53,2015/6/28
13046,,,2015,6,28,1,22,,,56,54,2015/6/28
11992,,,2015,6,28,1,23,,,55,53,2015/6/28
10914,,,2015,6,28,1,24,,,54,52,2015/6/28
10196,,,2015,6,29,2,1,,,54,51,2015/6/29
9761,,,2015,6,29,2,2,,,54,51,2015/6/29
9534,,,2015,6,29,2,3,,,54,51,2015/6/29
9514,,,2015,6,29,2,4,,,54,51,2015/6/29
9755,,,2015,6,29,2,5,,,54,51,2015/6/29
10471,,,2015,6,29,2,6,,,54,52,2015/6/29
11801,,,2015,6,29,2,7,,,54,52,2015/6/29
13172,,,2015,6,29,2,8,,,55,53,2015/6/29
13994,,,2015,6,29,2,9,,,57,54,2015/6/29
14565,,,2015,6,29,2,10,,,59,55,2015/6/29
15060,,,2015,6,29,2,11,,,63,56,2015/6/29
15400,,,2015,6,29,2,12,,,66,57,2015/6/29
15558,,,2015,6,29,2,13,,,67,58,2015/6/29
15727,,,2015,6,29,2,14,,,69,58,2015/6/29
15750,,,2015,6,29,2,15,,,70,58,2015/6/29
15693,,,2015,6,29,2,16,,,70,58,2015/6/29
15750,,,2015,6,29,2,17,,,72,58,2015/6/29
15859,,,2015,6,29,2,18,,,72,58,2015/6/29
15676,,,2015,6,29,2,19,,,72,58,2015/6/29
15480,,,2015,6,29,2,20,,,71,58,2015/6/29
15388,,,2015,6,29,2,21,,,70,59,2015/6/29
14957,,,2015,6,29,2,22,,,67,59,2015/6/29
13600,,,2015,6,29,2,23,,,65,59,2015/6/29
12221,,,2015,6,29,2,24,,,64,59,2015/6/29
11244,,,2015,6,30,3,1,,,63,59,2015/6/30
10667,,,2015,6,30,3,2,,,63,59,2015/6/30
10341,,,2015,6,30,3,3,,,62,58,2015/6/30
10204,,,2015,6,30,3,4,,,61,58,2015/6/30
10390,,,2015,6,30,3,5,,,60,57,2015/6/30
10993,,,2015,6,30,3,6,,,59,57,2015/6/30
12365,,,2015,6,30,3,7,,,60,57,2015/6/30
13870,,,2015,6,30,3,8,,,63,58,2015/6/30
14854,,,2015,6,30,3,9,,,67,59,2015/6/30
15608,,,2015,6,30,3,10,,,69,59,2015/6/30
16300,,,2015,6,30,3,11,,,72,59,2015/6/30
16840,,,2015,6,30,3,12,,,74,59,2015/6/30
17207,,,2015,6,30,3,13,,,75,60,2015/6/30
17645,,,2015,6,30,3,14,,,77,60,2015/6/30
17842,,,2015,6,30,3,15,,,77,59,2015/6/30
17897,,,2015,6,30,3,16,,,77,59,2015/6/30
17912,,,2015,6,30,3,17,,,77,58,2015/6/30
17771,,,2015,6,30,3,18,,,75,58,2015/6/30
17369,,,2015,6,30,3,19,,,74,58,2015/6/30
16881,,,2015,6,30,3,20,,,72,59,2015/6/30
16705,,,2015,6,30,3,21,,,70,58,2015/6/30
16181,,,2015,6,30,3,22,,,70,58,2015/6/30
14775,,,2015,6,30,3,23,,,69,58,2015/6/30
13268,,,2015,6,30,3,24,,,67,60,2015/6/30
12232,,,2015,7,1,4,1,,,67,60,2015/7/1
11606,,,2015,7,1,4,2,,,66,60,2015/7/1
11258,,,2015,7,1,4,3,,,67,61,2015/7/1
11126,,,2015,7,1,4,4,,,66,62,2015/7/1
11338,,,2015,7,1,4,5,,,66,62,2015/7/1
12061,,,2015,7,1,4,6,,,66,63,2015/7/1
13488,,,2015,7,1,4,7,,,66,63,2015/7/1
14879,,,2015,7,1,4,8,,,66,63,2015/7/1
15792,,,2015,7,1,4,9,,,65,63,2015/7/1
16422,,,2015,7,1,4,10,,,66,63,2015/7/1
16960,,,2015,7,1,4,11,,,66,64,2015/7/1
17323,,,2015,7,1,4,12,,,69,64,2015/7/1
17545,,,2015,7,1,4,13,,,70,66,2015/7/1
17921,,,2015,7,1,4,14,,,74,66,2015/7/1
18202,,,2015,7,1,4,15,,,76,65,2015/7/1
18436,,,2015,7,1,4,16,,,78,64,2015/7/1
18650,,,2015,7,1,4,17,,,79,64,2015/7/1
18681,,,2015,7,1,4,18,,,79,62,2015/7/1
18304,,,2015,7,1,4,19,,,78,62,2015/7/1
17762,,,2015,7,1,4,20,,,77,61,2015/7/1
17403,,,2015,7,1,4,21,,,74,61,2015/7/1
16766,,,2015,7,1,4,22,,,71,60,2015/7/1
15248,,,2015,7,1,4,23,,,69,60,2015/7/1
13652,,,2015,7,1,4,24,,,69,60,2015/7/1
12460,,,2015,7,2,5,1,,,68,59,2015/7/2
11653,,,2015,7,2,5,2,,,66,58,2015/7/2
11187,,,2015,7,2,5,3,,,65,58,2015/7/2
10962,,,2015,7,2,5,4,,,64,57,2015/7/2
11022,,,2015,7,2,5,5,,,62,57,2015/7/2
11537,,,2015,7,2,5,6,,,63,57,2015/7/2
12861,,,2015,7,2,5,7,,,62,57,2015/7/2
14381,,,2015,7,2,5,8,,,64,58,2015/7/2
15390,,,2015,7,2,5,9,,,67,57,2015/7/2
16103,,,2015,7,2,5,10,,,69,57,2015/7/2
16697,,,2015,7,2,5,11,,,72,56,2015/7/2
17090,,,2015,7,2,5,12,,,73,56,2015/7/2
17345,,,2015,7,2,5,13,,,75,55,2015/7/2
17598,,,2015,7,2,5,14,,,75,54,2015/7/2
17682,,,2015,7,2,5,15,,,76,54,2015/7/2
17585,,,2015,7,2,5,16,,,77,55,2015/7/2
17486,,,2015,7,2,5,17,,,77,54,2015/7/2
17311,,,2015,7,2,5,18,,,76,55,2015/7/2
16845,,,2015,7,2,5,19,,,76,55,2015/7/2
16404,,,2015,7,2,5,20,,,74,56,2015/7/2
16290,,,2015,7,2,5,21,,,73,58,2015/7/2
15833,,,2015,7,2,5,22,,,70,58,2015/7/2
14576,,,2015,7,2,5,23,,,69,57,2015/7/2
13194,,,2015,7,2,5,24,,,68,57,2015/7/2
12083,,,2015,7,3,6,1,,,67,56,2015/7/3
11330,,,2015,7,3,6,2,,,66,54,2015/7/3
10835,,,2015,7,3,6,3,,,64,53,2015/7/3
10540,,,2015,7,3,6,4,,,62,52,2015/7/3
10487,,,2015,7,3,6,5,,,61,51,2015/7/3
10603,,,2015,7,3,6,6,,,59,49,2015/7/3
11262,,,2015,7,3,6,7,,,59,49,2015/7/3
12309,,,2015,7,3,6,8,,,62,49,2015/7/3
13328,,,2015,7,3,6,9,,,65,49,2015/7/3
14127,,,2015,7,3,6,10,,,68,49,2015/7/3
14677,,,2015,7,3,6,11,,,71,49,2015/7/3
15007,,,2015,7,3,6,12,,,74,48,2015/7/3
15191,,,2015,7,3,6,13,,,75,48,2015/7/3
15379,,,2015,7,3,6,14,,,75,49,2015/7/3
15596,,,2015,7,3,6,15,,,76,49,2015/7/3
15882,,,2015,7,3,6,16,,,77,49,2015/7/3
16230,,,2015,7,3,6,17,,,76,49,2015/7/3
16376,,,2015,7,3,6,18,,,76,50,2015/7/3
15971,,,2015,7,3,6,19,,,76,51,2015/7/3
15323,,,2015,7,3,6,20,,,75,51,2015/7/3
15056,,,2015,7,3,6,21,,,72,54,2015/7/3
14613,,,2015,7,3,6,22,,,68,55,2015/7/3
13632,,,2015,7,3,6,23,,,68,54,2015/7/3
12529,,,2015,7,3,6,24,,,65,55,2015/7/3
11472,,,2015,7,4,7,1,,,64,55,2015/7/4
10772,,,2015,7,4,7,2,,,62,55,2015/7/4
10342,,,2015,7,4,7,3,,,62,55,2015/7/4
10123,,,2015,7,4,7,4,,,61,55,2015/7/4
10065,,,2015,7,4,7,5,,,60,55,2015/7/4
10057,,,2015,7,4,7,6,,,61,55,2015/7/4
10403,,,2015,7,4,7,7,,,61,55,2015/7/4
11198,,,2015,7,4,7,8,,,62,56,2015/7/4
12143,,,2015,7,4,7,9,,,63,56,2015/7/4
12974,,,2015,7,4,7,10,,,65,58,2015/7/4
13519,,,2015,7,4,7,11,,,67,57,2015/7/4
13817,,,2015,7,4,7,12,,,69,57,2015/7/4
13992,,,2015,7,4,7,13,,,70,57,2015/7/4
13876,,,2015,7,4,7,14,,,70,58,2015/7/4
13631,,,2015,7,4,7,15,,,70,59,2015/7/4
13444,,,2015,7,4,7,16,,,69,59,2015/7/4
13409,,,2015,7,4,7,17,,,68,59,2015/7/4
13510,,,2015,7,4,7,18,,,69,58,2015/7/4
13455,,,2015,7,4,7,19,,,69,59,2015/7/4
13245,,,2015,7,4,7,20,,,69,57,2015/7/4
13173,,,2015,7,4,7,21,,,67,57,2015/7/4
12952,,,2015,7,4,7,22,,,65,57,2015/7/4
12441,,,2015,7,4,7,23,,,63,58,2015/7/4
11646,,,2015,7,4,7,24,,,62,57,2015/7/4
10807,,,2015,7,5,1,1,,,61,57,2015/7/5
10220,,,2015,7,5,1,2,,,60,56,2015/7/5
9867,,,2015,7,5,1,3,,,61,57,2015/7/5
9693,,,2015,7,5,1,4,,,60,57,2015/7/5
9629,,,2015,7,5,1,5,,,59,56,2015/7/5
9575,,,2015,7,5,1,6,,,59,55,2015/7/5
9866,,,2015,7,5,1,7,,,59,55,2015/7/5
10690,,,2015,7,5,1,8,,,62,57,2015/7/5
11775,,,2015,7,5,1,9,,,66,59,2015/7/5
12797,,,2015,7,5,1,10,,,70,60,2015/7/5
13642,,,2015,7,5,1,11,,,73,60,2015/7/5
14302,,,2015,7,5,1,12,,,76,61,2015/7/5
14824,,,2015,7,5,1,13,,,78,61,2015/7/5
15188,,,2015,7,5,1,14,,,80,59,2015/7/5
15505,,,2015,7,5,1,15,,,81,59,2015/7/5
15895,,,2015,7,5,1,16,,,80,59,2015/7/5
16322,,,2015,7,5,1,17,,,82,59,2015/7/5
16688,,,2015,7,5,1,18,,,82,59,2015/7/5
16692,,,2015,7,5,1,19,,,81,58,2015/7/5
16438,,,2015,7,5,1,20,,,80,60,2015/7/5
16382,,,2015,7,5,1,21,,,77,60,2015/7/5
16068,,,2015,7,5,1,22,,,74,61,2015/7/5
14818,,,2015,7,5,1,23,,,72,61,2015/7/5
13336,,,2015,7,5,1,24,,,70,61,2015/7/5
12277,,,2015,7,6,2,1,,,69,61,2015/7/6
11592,,,2015,7,6,2,2,,,67,60,2015/7/6
11212,,,2015,7,6,2,3,,,66,61,2015/7/6
11023,,,2015,7,6,2,4,,,65,60,2015/7/6
11195,,,2015,7,6,2,5,,,65,60,2015/7/6
11729,,,2015,7,6,2,6,,,64,59,2015/7/6
13061,,,2015,7,6,2,7,,,64,59,2015/7/6
14642,,,2015,7,6,2,8,,,67,61,2015/7/6
15836,,,2015,7,6,2,9,,,70,62,2015/7/6
16897,,,2015,7,6,2,10,,,73,62,2015/7/6
17863,,,2015,7,6,2,11,,,75,62,2015/7/6
18640,,,2015,7,6,2,12,,,78,62,2015/7/6
19099,,,2015,7,6,2,13,,,79,60,2015/7/6
19494,,,2015,7,6,2,14,,,80,61,2015/7/6
19717,,,2015,7,6,2,15,,,80,60,2015/7/6
19877,,,2015,7,6,2,16,,,81,61,2015/7/6
20058,,,2015,7,6,2,17,,,82,61,2015/7/6
20106,,,2015,7,6,2,18,,,81,61,2015/7/6
19696,,,2015,7,6,2,19,,,80,62,2015/7/6
19126,,,2015,7,6,2,20,,,78,64,2015/7/6
18786,,,2015,7,6,2,21,,,77,64,2015/7/6
18036,,,2015,7,6,2,22,,,74,64,2015/7/6
16273,,,2015,7,6,2,23,,,72,64,2015/7/6
14563,,,2015,7,6,2,24,,,70,63,2015/7/6
13329,,,2015,7,7,3,1,,,69,63,2015/7/7
12540,,,2015,7,7,3,2,,,68,62,2015/7/7
12091,,,2015,7,7,3,3,,,67,63,2015/7/7
11906,,,2015,7,7,3,4,,,67,63,2015/7/7
12088,,,2015,7,7,3,5,,,67,63,2015/7/7
12777,,,2015,7,7,3,6,,,67,63,2015/7/7
14272,,,2015,7,7,3,7,,,69,64,2015/7/7
15880,,,2015,7,7,3,8,,,69,65,2015/7/7
16967,,,2015,7,7,3,9,,,70,66,2015/7/7
17890,,,2015,7,7,3,10,,,72,67,2015/7/7
18818,,,2015,7,7,3,11,,,75,69,2015/7/7
19588,,,2015,7,7,3,12,,,77,69,2015/7/7
20107,,,2015,7,7,3,13,,,78,69,2015/7/7
20604,,,2015,7,7,3,14,,,79,70,2015/7/7
20868,,,2015,7,7,3,15,,,80,71,2015/7/7
20977,,,2015,7,7,3,16,,,81,71,2015/7/7
20988,,,2015,7,7,3,17,,,81,70,2015/7/7
20903,,,2015,7,7,3,18,,,81,70,2015/7/7
20481,,,2015,7,7,3,19,,,79,70,2015/7/7
20016,,,2015,7,7,3,20,,,76,70,2015/7/7
19803,,,2015,7,7,3,21,,,76,70,2015/7/7
18980,,,2015,7,7,3,22,,,75,70,2015/7/7
17320,,,2015,7,7,3,23,,,74,70,2015/7/7
15656,,,2015,7,7,3,24,,,74,70,2015/7/7
14457,,,2015,7,8,4,1,,,73,69,2015/7/8
13659,,,2015,7,8,4,2,,,73,69,2015/7/8
13155,,,2015,7,8,4,3,,,72,68,2015/7/8
12898,,,2015,7,8,4,4,,,71,68,2015/7/8
13049,,,2015,7,8,4,5,,,71,69,2015/7/8
13683,,,2015,7,8,4,6,,,71,69,2015/7/8
15233,,,2015,7,8,4,7,,,71,69,2015/7/8
16899,,,2015,7,8,4,8,,,73,69,2015/7/8
17992,,,2015,7,8,4,9,,,75,69,2015/7/8
18721,,,2015,7,8,4,10,,,75,70,2015/7/8
19515,,,2015,7,8,4,11,,,77,70,2015/7/8
20261,,,2015,7,8,4,12,,,78,69,2015/7/8
20808,,,2015,7,8,4,13,,,81,69,2015/7/8
21319,,,2015,7,8,4,14,,,83,69,2015/7/8
21603,,,2015,7,8,4,15,,,85,68,2015/7/8
21638,,,2015,7,8,4,16,,,84,67,2015/7/8
21621,,,2015,7,8,4,17,,,83,66,2015/7/8
21397,,,2015,7,8,4,18,,,84,65,2015/7/8
20866,,,2015,7,8,4,19,,,82,65,2015/7/8
20114,,,2015,7,8,4,20,,,80,65,2015/7/8
19668,,,2015,7,8,4,21,,,77,60,2015/7/8
18748,,,2015,7,8,4,22,,,74,60,2015/7/8
16888,,,2015,7,8,4,23,,,72,59,2015/7/8
15030,,,2015,7,8,4,24,,,70,59,2015/7/8
13717,,,2015,7,9,5,1,,,69,59,2015/7/9
12783,,,2015,7,9,5,2,,,67,57,2015/7/9
12229,,,2015,7,9,5,3,,,67,58,2015/7/9
11926,,,2015,7,9,5,4,,,66,56,2015/7/9
11998,,,2015,7,9,5,5,,,65,56,2015/7/9
12543,,,2015,7,9,5,6,,,64,55,2015/7/9
13769,,,2015,7,9,5,7,,,64,56,2015/7/9
15080,,,2015,7,9,5,8,,,64,56,2015/7/9
15866,,,2015,7,9,5,9,,,65,56,2015/7/9
16385,,,2015,7,9,5,10,,,66,57,2015/7/9
16859,,,2015,7,9,5,11,,,68,57,2015/7/9
17166,,,2015,7,9,5,12,,,69,57,2015/7/9
17370,,,2015,7,9,5,13,,,71,57,2015/7/9
17729,,,2015,7,9,5,14,,,71,58,2015/7/9
17857,,,2015,7,9,5,15,,,72,58,2015/7/9
17889,,,2015,7,9,5,16,,,72,59,2015/7/9
17917,,,2015,7,9,5,17,,,73,59,2015/7/9
17761,,,2015,7,9,5,18,,,73,60,2015/7/9
17362,,,2015,7,9,5,19,,,72,61,2015/7/9
17059,,,2015,7,9,5,20,,,70,61,2015/7/9
17020,,,2015,7,9,5,21,,,69,62,2015/7/9
16371,,,2015,7,9,5,22,,,68,61,2015/7/9
14926,,,2015,7,9,5,23,,,67,62,2015/7/9
13530,,,2015,7,9,5,24,,,67,63,2015/7/9
12501,,,2015,7,10,6,1,,,66,62,2015/7/10
11891,,,2015,7,10,6,2,,,65,62,2015/7/10
11551,,,2015,7,10,6,3,,,64,62,2015/7/10
11395,,,2015,7,10,6,4,,,64,62,2015/7/10
11525,,,2015,7,10,6,5,,,64,62,2015/7/10
12107,,,2015,7,10,6,6,,,63,61,2015/7/10
13382,,,2015,7,10,6,7,,,63,61,2015/7/10
14760,,,2015,7,10,6,8,,,64,62,2015/7/10
15737,,,2015,7,10,6,9,,,66,62,2015/7/10
16462,,,2015,7,10,6,10,,,70,62,2015/7/10
17042,,,2015,7,10,6,11,,,71,61,2015/7/10
17575,,,2015,7,10,6,12,,,74,61,2015/7/10
17895,,,2015,7,10,6,13,,,76,60,2015/7/10
18227,,,2015,7,10,6,14,,,77,59,2015/7/10
18461,,,2015,7,10,6,15,,,79,59,2015/7/10
18663,,,2015,7,10,6,16,,,79,58,2015/7/10
18844,,,2015,7,10,6,17,,,80,57,2015/7/10
18800,,,2015,7,10,6,18,,,81,57,2015/7/10
18320,,,2015,7,10,6,19,,,80,56,2015/7/10
17667,,,2015,7,10,6,20,,,78,56,2015/7/10
17272,,,2015,7,10,6,21,,,76,58,2015/7/10
16795,,,2015,7,10,6,22,,,72,60,2015/7/10
15442,,,2015,7,10,6,23,,,72,58,2015/7/10
13924,,,2015,7,10,6,24,,,70,58,2015/7/10
12678,,,2015,7,11,7,1,,,70,57,2015/7/11
11874,,,2015,7,11,7,2,,,69,56,2015/7/11
11337,,,2015,7,11,7,3,,,67,56,2015/7/11
11026,,,2015,7,11,7,4,,,66,56,2015/7/11
10909,,,2015,7,11,7,5,,,65,55,2015/7/11
10958,,,2015,7,11,7,6,,,64,55,2015/7/11
11483,,,2015,7,11,7,7,,,64,55,2015/7/11
12644,,,2015,7,11,7,8,,,67,57,2015/7/11
13974,,,2015,7,11,7,9,,,71,56,2015/7/11
15117,,,2015,7,11,7,10,,,75,57,2015/7/11
15974,,,2015,7,11,7,11,,,78,58,2015/7/11
16635,,,2015,7,11,7,12,,,80,57,2015/7/11
17054,,,2015,7,11,7,13,,,82,55,2015/7/11
17371,,,2015,7,11,7,14,,,83,56,2015/7/11
17651,,,2015,7,11,7,15,,,84,56,2015/7/11
18025,,,2015,7,11,7,16,,,83,55,2015/7/11
18374,,,2015,7,11,7,17,,,83,56,2015/7/11
18602,,,2015,7,11,7,18,,,84,57,2015/7/11
18434,,,2015,7,11,7,19,,,83,58,2015/7/11
17884,,,2015,7,11,7,20,,,81,58,2015/7/11
17534,,,2015,7,11,7,21,,,79,59,2015/7/11
17058,,,2015,7,11,7,22,,,76,60,2015/7/11
15819,,,2015,7,11,7,23,,,74,60,2015/7/11
14414,,,2015,7,11,7,24,,,73,60,2015/7/11
13232,,,2015,7,12,1,1,,,72,60,2015/7/12
12428,,,2015,7,12,1,2,,,71,59,2015/7/12
11881,,,2015,7,12,1,3,,,71,59,2015/7/12
11509,,,2015,7,12,1,4,,,70,58,2015/7/12
11331,,,2015,7,12,1,5,,,69,58,2015/7/12
